stage,lag,n_examples,raw_mean,raw_sample_std,centered_mean,centered_sample_std
vision_block_early,21,35,0.9906913891484107,0.005445886341522578,-0.042542518650534475,0.08838126862101216
vision_block_early,22,35,0.9908139299598601,0.004925559713184987,-0.052980543350274044,0.06922813040423241
vision_block_early,23,35,0.9904563212448733,0.005391943322851288,-0.0826765837715962,0.08208041098627399
vision_block_early,24,35,0.9908841442866998,0.004845801800354229,-0.04563335900718342,0.09440342969330089
vision_block_early,25,35,0.9906803265849338,0.005422229893116612,-0.03835398369203349,0.09354631308626798
vision_block_early,26,35,0.9907301693240902,0.005111356219544836,-0.03741044057913337,0.08592576689716572
vision_block_early,27,35,0.9904763799156003,0.005695476547616624,-0.058624484905926415,0.10183989070427919
vision_block_early,28,35,0.9905737119814466,0.005677486134954526,-0.04837027385012849,0.1132705657262736
vision_block_early,29,35,0.990513320830457,0.005465529018499937,-0.057478877110332595,0.12149223101537056
vision_block_early,30,35,0.9903393232272923,0.006024346430148429,-0.05401593899720449,0.12555217931219245
vision_block_early,31,35,0.990249850427158,0.005817519997223199,-0.05100961713846087,0.14380132660987688
vision_block_early,32,35,0.9902355910650272,0.006020394658435136,-0.05726355655785896,0.13531262295711008
vision_block_early,33,35,0.9899904960383857,0.005764124121455683,-0.07582934053178068,0.12841341152358882
vision_block_early,34,35,0.989968597429219,0.005833994617012201,-0.09064583460331807,0.12271784887147183
vision_block_early,35,35,0.9898538257288152,0.0058191915955162245,-0.08319309919310586,0.1292231310311635
vision_block_early,36,35,0.989775578002065,0.006212662857008658,-0.07951926881468244,0.11530661738404303
vision_block_early,37,35,0.989710038214387,0.006063850603386661,-0.09962775526137857,0.11205586007888672
vision_block_early,38,35,0.9896057956776774,0.006287808034566666,-0.09799420113515148,0.13473653274607927
vision_block_early,39,35,0.9896260602717899,0.006348778472431279,-0.09540207790488521,0.13076044551105304
vision_block_early,40,35,0.9895674969956934,0.006079967467370523,-0.11809453943524939,0.14874243512525673
vision_block_early,41,35,0.989398271113261,0.006897373082474689,-0.09086852992112975,0.15159498915113565
vision_block_early,42,35,0.9896029453727201,0.0060795059003690925,-0.07643715538837906,0.1371141771526754
vision_block_early,43,35,0.989804632912781,0.006073909952818044,-0.07055683107469234,0.1505394956056191
vision_block_early,44,35,0.9895475196126885,0.005700069559736416,-0.1001184296232388,0.17656969417103419
vision_block_early,45,35,0.9895514025949441,0.00554588018708156,-0.10280604781839972,0.16048730142429113
vision_block_early,46,35,0.9899938503498164,0.005064776135867104,-0.05959244330387231,0.16211013246318798
vision_block_early,47,35,0.9897916751755141,0.0056773413069842295,-0.046060878092649055,0.17039650945903584
vision_block_early,48,35,0.9901520216992592,0.005523276536835515,-0.030450293029680487,0.19627736080210448
vision_block_early,49,35,0.9902536337575335,0.005524319379403201,-0.026811763664924035,0.2112287920729464
vision_block_early,50,34,0.9900676443894737,0.0061888396452347725,-0.02558309601454076,0.2103963812194563
vision_block_early,51,34,0.9899907789276208,0.006406750580959098,-0.028361606209761983,0.20668625211681582
vision_block_early,52,34,0.9890008856164887,0.007603528252446931,-0.05404547575526553,0.19745367118478518
vision_block_early,53,34,0.9895013141071147,0.0064524597098546115,-0.058789152991124145,0.23837419479179392
vision_block_early,54,34,0.9892111683493038,0.007160715407093672,-0.0678567252672166,0.21659509091685286
vision_block_early,55,34,0.989451621058675,0.0071717629098200794,-0.03803951168583722,0.2229800700040532
vision_block_early,56,34,0.9903013142944319,0.0065376834010221424,0.026698700093079574,0.2071918219242464
vision_block_early,57,34,0.990024489678117,0.007101543217081242,0.04632691853667739,0.2947124694059833
vision_block_early,58,34,0.9892960630762905,0.008569000179968618,-0.001887287322762356,0.3295842691159444
vision_block_early,59,34,0.9896815548204518,0.007128977791577857,-0.0010522553155506208,0.26153375388109257
vision_block_early,60,34,0.9906500288506518,0.007102032074946757,0.04858629637113611,0.2779935524677757
vision_block_early,61,34,0.9888561413757306,0.010980985020913558,0.037391760695657895,0.3559650033349018
vision_block_early,62,34,0.9886382773526876,0.01173969357226164,0.02206713862697201,0.3878789927060213
vision_block_early,63,34,0.9844368155343746,0.019792649392803226,0.017055838753335408,0.4900589318175407
vision_block_middle,1,77,0.9845667049228742,0.008080195914252335,0.26692708488219746,0.18236607210865513
vision_block_middle,2,77,0.9779781416621799,0.013222994663524335,0.04635719506390928,0.15219427553290965
vision_block_middle,3,77,0.9757225769412035,0.014566635438562191,-0.07162713889685668,0.19678879233914812
vision_block_middle,4,77,0.9744809930592955,0.015012116937881312,-0.12457551282407575,0.22733187595684895
vision_block_middle,5,77,0.9733940302862993,0.0154582228997118,-0.14574580281862143,0.23950040184641694
vision_block_middle,6,77,0.9727785456352688,0.015415300185127599,-0.16288271421713266,0.2464492704143362
vision_block_middle,7,77,0.9726448864607973,0.015407565967144312,-0.11673797677077592,0.2245117939846371
vision_block_middle,8,38,0.965088135416468,0.01023795349368342,0.012427398994272757,0.10108781055316585
vision_block_middle,9,38,0.9651290391559453,0.00984545508129162,0.009747996401955549,0.0890563981140271
vision_block_middle,10,37,0.9647826090106871,0.009276462505493828,0.005473190889893055,0.0764066456705153
vision_block_middle,11,37,0.9643604629926777,0.00952977216444029,-0.0014499470069241742,0.07205527046250981
vision_block_middle,12,37,0.9640911363686783,0.0099111878208097,-0.007748284061835488,0.10600886094860253
vision_block_middle,13,37,0.9638524008074171,0.010049254046821832,-0.010483359904205602,0.09793430120583581
vision_block_middle,14,36,0.9634763374460183,0.01016243860004314,-0.020490317569436964,0.04776968879267464
vision_block_middle,15,36,0.9630682211897168,0.010209907935871265,-0.034466737046759996,0.05406484093475453
vision_block_middle,16,35,0.9625130602242606,0.01050584247309388,-0.036999512227340624,0.04563358706561967
vision_block_middle,17,35,0.9621272166915208,0.010684617963521058,-0.04287006421954297,0.04235103030685066
vision_block_middle,18,35,0.9620770785871108,0.010658233637015136,-0.04477796462203333,0.04159842412910864
vision_block_middle,19,35,0.9620047990763391,0.010375047128938575,-0.0482807318486206,0.045943466073450616
vision_block_middle,20,35,0.9620691162185903,0.010265204809202922,-0.04864722463948479,0.046784188701610024
vision_block_middle,21,35,0.9621003021280308,0.010375959279150743,-0.0482547197116837,0.04666576389108606
